codigo;elemento;anno;variables;tipo;monto
688;Serbia;2017;Balance imports/exports (millions of US dollars);;-51873371
688;Serbia;2018;Balance imports/exports (millions of US dollars);;-66435083
688;Serbia;2019;Balance imports/exports (millions of US dollars);;-71000501
891;Serbia and Monten. [former];1995;Imports CIF (millions of US dollars);;26660001
891;Serbia and Monten. [former];2005;Imports CIF (millions of US dollars);;113925260
891;Serbia and Monten. [former];1995;Exports FOB (millions of US dollars);;15310000
891;Serbia and Monten. [former];2005;Exports FOB (millions of US dollars);;44299100
891;Serbia and Monten. [former];1995;Balance imports/exports (millions of US dollars);;-11350001
891;Serbia and Monten. [former];2005;Balance imports/exports (millions of US dollars);;-69626160
690;Seychelles;1995;Imports CIF (millions of US dollars);;2546548
690;Seychelles;2005;Imports CIF (millions of US dollars);;6748965
690;Seychelles;2010;Imports CIF (millions of US dollars);;11803072
690;Seychelles;2015;Imports CIF (millions of US dollars);;9752478
690;Seychelles;2017;Imports CIF (millions of US dollars);;13484626
690;Seychelles;2018;Imports CIF (millions of US dollars);;11365513
690;Seychelles;2019;Imports CIF (millions of US dollars);;14377360
690;Seychelles;1995;Exports FOB (millions of US dollars);;531276
690;Seychelles;2005;Exports FOB (millions of US dollars);;3397236
690;Seychelles;2010;Exports FOB (millions of US dollars);;4177976
690;Seychelles;2015;Exports FOB (millions of US dollars);;4738494
690;Seychelles;2017;Exports FOB (millions of US dollars);;5915853
690;Seychelles;2018;Exports FOB (millions of US dollars);;8469724
690;Seychelles;2019;Exports FOB (millions of US dollars);;8240384
690;Seychelles;1995;Balance imports/exports (millions of US dollars);;-2015272
690;Seychelles;2005;Balance imports/exports (millions of US dollars);;-3351729
690;Seychelles;2010;Balance imports/exports (millions of US dollars);;-7625097
690;Seychelles;2015;Balance imports/exports (millions of US dollars);;-5013984
690;Seychelles;2017;Balance imports/exports (millions of US dollars);;-7568773
690;Seychelles;2018;Balance imports/exports (millions of US dollars);;-2895789
690;Seychelles;2019;Balance imports/exports (millions of US dollars);;-6136976
694;Sierra Leone;1995;Imports CIF (millions of US dollars);;1309116
694;Sierra Leone;2005;Imports CIF (millions of US dollars);;3410753
694;Sierra Leone;2010;Imports CIF (millions of US dollars);;7762555
694;Sierra Leone;2015;Imports CIF (millions of US dollars);;17594085
694;Sierra Leone;2017;Imports CIF (millions of US dollars);;10736171
694;Sierra Leone;2018;Imports CIF (millions of US dollars);;9848821
694;Sierra Leone;2019;Imports CIF (millions of US dollars);;7408674
694;Sierra Leone;1995;Exports FOB (millions of US dollars);;422181
694;Sierra Leone;2005;Exports FOB (millions of US dollars);;1536087
694;Sierra Leone;2010;Exports FOB (millions of US dollars);;3188280
694;Sierra Leone;2015;Exports FOB (millions of US dollars);;932575
694;Sierra Leone;2017;Exports FOB (millions of US dollars);;1026516
694;Sierra Leone;2018;Exports FOB (millions of US dollars);;201034
694;Sierra Leone;2019;Exports FOB (millions of US dollars);;439598
694;Sierra Leone;1995;Balance imports/exports (millions of US dollars);;-886935
694;Sierra Leone;2005;Balance imports/exports (millions of US dollars);;-1874666
694;Sierra Leone;2010;Balance imports/exports (millions of US dollars);;-4574275
694;Sierra Leone;2015;Balance imports/exports (millions of US dollars);;-16661509
694;Sierra Leone;2017;Balance imports/exports (millions of US dollars);;-9709655
694;Sierra Leone;2018;Balance imports/exports (millions of US dollars);;-9647787
694;Sierra Leone;2019;Balance imports/exports (millions of US dollars);;-6969076
702;Singapore;1995;Imports CIF (millions of US dollars);;1245030000
702;Singapore;2005;Imports CIF (millions of US dollars);;2007240000
702;Singapore;2010;Imports CIF (millions of US dollars);;3130710000
702;Singapore;2015;Imports CIF (millions of US dollars);;3081220000
702;Singapore;2017;Imports CIF (millions of US dollars);;3277100000
702;Singapore;2018;Imports CIF (millions of US dollars);;3705040000
702;Singapore;2019;Imports CIF (millions of US dollars);;3589750000
702;Singapore;1995;Exports FOB (millions of US dollars);;1182630000
702;Singapore;2005;Exports FOB (millions of US dollars);;2303440000
702;Singapore;2010;Exports FOB (millions of US dollars);;3532400000
702;Singapore;2015;Exports FOB (millions of US dollars);;3579410000
702;Singapore;2017;Exports FOB (millions of US dollars);;3732550000
702;Singapore;2018;Exports FOB (millions of US dollars);;4117430000
702;Singapore;2019;Exports FOB (millions of US dollars);;3903320000
702;Singapore;1995;Balance imports/exports (millions of US dollars);;-62403473
702;Singapore;2005;Balance imports/exports (millions of US dollars);;296190711
702;Singapore;2010;Balance imports/exports (millions of US dollars);;401692913
702;Singapore;2015;Balance imports/exports (millions of US dollars);;498195738
702;Singapore;2017;Balance imports/exports (millions of US dollars);;455448413
702;Singapore;2018;Balance imports/exports (millions of US dollars);;412397732
702;Singapore;2019;Balance imports/exports (millions of US dollars);;313571202
703;Slovakia;1995;Imports CIF (millions of US dollars);;81618636
703;Slovakia;2005;Imports CIF (millions of US dollars);;342258289
703;Slovakia;2010;Imports CIF (millions of US dollars);;656440551
703;Slovakia;2015;Imports CIF (millions of US dollars);;730530503
703;Slovakia;2017;Imports CIF (millions of US dollars);;819350901
703;Slovakia;2018;Imports CIF (millions of US dollars);;929286039
703;Slovakia;2019;Imports CIF (millions of US dollars);;909791039
703;Slovakia;1995;Exports FOB (millions of US dollars);;83742727
703;Slovakia;2005;Exports FOB (millions of US dollars);;322099699
703;Slovakia;2010;Exports FOB (millions of US dollars);;653061241
703;Slovakia;2015;Exports FOB (millions of US dollars);;749695072
703;Slovakia;2017;Exports FOB (millions of US dollars);;834753863
703;Slovakia;2018;Exports FOB (millions of US dollars);;934437382
703;Slovakia;2019;Exports FOB (millions of US dollars);;900495188
703;Slovakia;1995;Balance imports/exports (millions of US dollars);;2124091
703;Slovakia;2005;Balance imports/exports (millions of US dollars);;-20158591
703;Slovakia;2010;Balance imports/exports (millions of US dollars);;-3379310
703;Slovakia;2015;Balance imports/exports (millions of US dollars);;19164569
703;Slovakia;2017;Balance imports/exports (millions of US dollars);;15402962
703;Slovakia;2018;Balance imports/exports (millions of US dollars);;5151343
703;Slovakia;2019;Balance imports/exports (millions of US dollars);;-9295851
705;Slovenia;1995;Imports CIF (millions of US dollars);;94916517
705;Slovenia;2005;Imports CIF (millions of US dollars);;196263002
705;Slovenia;2010;Imports CIF (millions of US dollars);;265917079
705;Slovenia;2015;Imports CIF (millions of US dollars);;258702294
705;Slovenia;2017;Imports CIF (millions of US dollars);;311494435
705;Slovenia;2018;Imports CIF (millions of US dollars);;362673375
705;Slovenia;2019;Imports CIF (millions of US dollars);;381793144
705;Slovenia;1995;Exports FOB (millions of US dollars);;83157992
705;Slovenia;2005;Exports FOB (millions of US dollars);;178960240
705;Slovenia;2010;Exports FOB (millions of US dollars);;244347522
705;Slovenia;2015;Exports FOB (millions of US dollars);;265869793
705;Slovenia;2017;Exports FOB (millions of US dollars);;318937896
705;Slovenia;2018;Exports FOB (millions of US dollars);;364712789
705;Slovenia;2019;Exports FOB (millions of US dollars);;375573340
705;Slovenia;1995;Balance imports/exports (millions of US dollars);;-11758525
705;Slovenia;2005;Balance imports/exports (millions of US dollars);;-17302762
705;Slovenia;2010;Balance imports/exports (millions of US dollars);;-21569557
705;Slovenia;2015;Balance imports/exports (millions of US dollars);;7167499
705;Slovenia;2017;Balance imports/exports (millions of US dollars);;7443460
705;Slovenia;2018;Balance imports/exports (millions of US dollars);;2039414
705;Slovenia;2019;Balance imports/exports (millions of US dollars);;-6219803
90;Solomon Islands;1995;Imports CIF (millions of US dollars);;1543732
90;Solomon Islands;2005;Imports CIF (millions of US dollars);;1388377
90;Solomon Islands;2010;Imports CIF (millions of US dollars);;3278767
90;Solomon Islands;2015;Imports CIF (millions of US dollars);;4658302
90;Solomon Islands;2017;Imports CIF (millions of US dollars);;5717700
90;Solomon Islands;2018;Imports CIF (millions of US dollars);;6013885
90;Solomon Islands;2019;Imports CIF (millions of US dollars);;3479792
90;Solomon Islands;1995;Exports FOB (millions of US dollars);;1683651
90;Solomon Islands;2005;Exports FOB (millions of US dollars);;704365
90;Solomon Islands;2010;Exports FOB (millions of US dollars);;2154320
90;Solomon Islands;2015;Exports FOB (millions of US dollars);;4004006
90;Solomon Islands;2017;Exports FOB (millions of US dollars);;4997147
90;Solomon Islands;2018;Exports FOB (millions of US dollars);;5691120
90;Solomon Islands;2019;Exports FOB (millions of US dollars);;6108773
90;Solomon Islands;1995;Balance imports/exports (millions of US dollars);;139919
90;Solomon Islands;2005;Balance imports/exports (millions of US dollars);;-684012
90;Solomon Islands;2010;Balance imports/exports (millions of US dollars);;-1124447
90;Solomon Islands;2015;Balance imports/exports (millions of US dollars);;-654297
90;Solomon Islands;2017;Balance imports/exports (millions of US dollars);;-720553
90;Solomon Islands;2018;Balance imports/exports (millions of US dollars);;-322765
90;Solomon Islands;2019;Balance imports/exports (millions of US dollars);;2628981
706;Somalia;1995;Imports CIF (millions of US dollars);;379442
706;Somalia;2005;Imports CIF (millions of US dollars);;4685710
706;Somalia;2010;Imports CIF (millions of US dollars);;4959449
706;Somalia;2015;Imports CIF (millions of US dollars);;5246390
706;Somalia;2017;Imports CIF (millions of US dollars);;5365762
706;Somalia;2018;Imports CIF (millions of US dollars);;5426463
706;Somalia;2019;Imports CIF (millions of US dollars);;5487851
706;Somalia;1995;Exports FOB (millions of US dollars);;376945
706;Somalia;2005;Exports FOB (millions of US dollars);;3790676
706;Somalia;2010;Exports FOB (millions of US dollars);;5683970
706;Somalia;2015;Exports FOB (millions of US dollars);;8526117
706;Somalia;2017;Exports FOB (millions of US dollars);;10026652
706;Somalia;2018;Exports FOB (millions of US dollars);;10873222
706;Somalia;2019;Exports FOB (millions of US dollars);;11791270
706;Somalia;1995;Balance imports/exports (millions of US dollars);;-0.2497
706;Somalia;2005;Balance imports/exports (millions of US dollars);;-895034
706;Somalia;2010;Balance imports/exports (millions of US dollars);;724521
706;Somalia;2015;Balance imports/exports (millions of US dollars);;3279727
706;Somalia;2017;Balance imports/exports (millions of US dollars);;4660890
706;Somalia;2018;Balance imports/exports (millions of US dollars);;5446759
706;Somalia;2019;Balance imports/exports (millions of US dollars);;6303419
710;South Africa;2005;Imports CIF (millions of US dollars);;550326388
710;South Africa;2010;Imports CIF (millions of US dollars);;830997811
710;South Africa;2015;Imports CIF (millions of US dollars);;855097699
710;South Africa;2017;Imports CIF (millions of US dollars);;830855187
710;South Africa;2018;Imports CIF (millions of US dollars);;926369619
710;South Africa;2019;Imports CIF (millions of US dollars);;880374909
710;South Africa;2005;Exports FOB (millions of US dollars);;469910466
710;South Africa;2010;Exports FOB (millions of US dollars);;826306500
710;South Africa;2015;Exports FOB (millions of US dollars);;802653682
710;South Africa;2017;Exports FOB (millions of US dollars);;882294311
710;South Africa;2018;Exports FOB (millions of US dollars);;936774343
710;South Africa;2019;Exports FOB (millions of US dollars);;893959883
710;South Africa;2005;Balance imports/exports (millions of US dollars);;-80415922
710;South Africa;2010;Balance imports/exports (millions of US dollars);;-4691311
710;South Africa;2015;Balance imports/exports (millions of US dollars);;-52444017
710;South Africa;2017;Balance imports/exports (millions of US dollars);;51439124
710;South Africa;2018;Balance imports/exports (millions of US dollars);;10404725
710;South Africa;2019;Balance imports/exports (millions of US dollars);;13584974
728;South Sudan;2015;Imports CIF (millions of US dollars);;6346073
728;South Sudan;2017;Imports CIF (millions of US dollars);;8863914
728;South Sudan;2018;Imports CIF (millions of US dollars);;10475529
728;South Sudan;2019;Imports CIF (millions of US dollars);;12380163
728;South Sudan;2015;Exports FOB (millions of US dollars);;31031000
728;South Sudan;2017;Exports FOB (millions of US dollars);;18398280
728;South Sudan;2018;Exports FOB (millions of US dollars);;14166676
728;South Sudan;2019;Exports FOB (millions of US dollars);;10908340
728;South Sudan;2015;Balance imports/exports (millions of US dollars);;24684927
728;South Sudan;2017;Balance imports/exports (millions of US dollars);;9534366
728;South Sudan;2018;Balance imports/exports (millions of US dollars);;3691147
728;South Sudan;2019;Balance imports/exports (millions of US dollars);;-1471823
724;Spain;1995;Imports CIF (millions of US dollars);;1133990000
724;Spain;2005;Imports CIF (millions of US dollars);;2896110000
724;Spain;2010;Imports CIF (millions of US dollars);;3155470000
